gender;age;daily_screen_time_hours;phone_usage_hours;laptop_usage_hours;tablet_usage_hours;tv_usage_hours;social_media_hours;work_related_hours;entertainment_hours;gaming_hours;sleep_duration_hours;physical_activity_hours_per_week;location_type;mental_health_score;stress_level;mood_rating
0;68;7.9;1.9;3.9;1.8;1.2;4.0;3.7;1.8;0.9;7.7;2.7;2;70.0;6;4.9
1;21;5.4;0.2;1.0;0.0;3.6;4.5;4.3;1.5;0.9;7.7;1.5;1;51.0;8;1.2
1;39;8.0;3.4;3.8;0.0;1.7;4.5;3.9;2.0;1.4;6.6;0.0;2;31.0;10;1.0
1;35;3.2;0.6;2.4;0.3;0.7;1.5;2.6;3.1;3.3;7.1;3.4;2;90.0;2;8.8
0;29;6.7;2.3;1.9;0.5;2.5;4.5;4.2;1.0;1.1;7.3;0.0;2;57.0;10;1.0
1;15;6.8;2.2;2.1;0.1;1.6;4.5;4.2;1.9;1.2;7.2;2.7;1;63.0;8;1.1
1;26;6.1;2.0;0.0;1.2;2.7;4.5;3.7;1.7;1.1;7.5;2.8;1;62.0;8;2.7
1;72;6.5;2.1;1.2;0.7;3.3;3.0;3.6;1.6;1.3;6.6;1.9;0;65.0;5;4.3
0;21;2.7;1.1;0.8;0.2;0.0;2.8;3.6;2.0;1.5;7.6;3.6;2;66.0;4;6.2
0;29;5.9;1.7;3.8;0.3;0.0;2.8;3.4;1.7;2.0;7.7;4.4;0;78.0;4;6.9
1;35;6.5;2.9;1.1;0.2;3.4;2.5;3.3;1.4;2.7;7.8;4.0;2;64.0;4;4.7
1;33;5.5;3.1;1.5;1.1;0.7;4.2;4.1;1.8;1.5;6.7;1.4;2;55.0;7;2.8
1;74;2.4;1.6;1.4;0.3;0.0;1.0;1.2;2.4;2.7;7.6;6.5;2;79.0;1;8.3
1;43;1.0;0.6;0.1;0.0;0.9;0.8;1.5;2.5;2.6;7.7;4.6;2;74.0;1;9.2
1;39;2.7;1.3;0.9;1.2;0.4;1.7;2.4;1.9;2.6;7.3;5.2;2;79.0;2;8.4
0;47;6.2;3.7;2.4;0.4;0.6;3.4;3.6;1.6;1.5;6.8;4.4;2;64.0;5;5.1
1;63;2.9;1.4;0.0;0.0;2.3;3.7;3.2;1.6;1.1;7.9;10.3;1;81.0;6;5.1
1;46;5.4;1.9;1.8;1.6;1.0;4.4;3.9;1.7;0.7;7.0;0.0;2;56.0;8;2.3
1;63;3.8;3.3;0.5;1.0;0.0;1.6;2.5;2.3;2.6;7.5;4.0;1;76.0;2;7.9
2;49;5.9;1.5;2.9;0.6;1.4;4.2;3.7;1.8;1.8;7.5;1.1;2;55.0;7;3.2
0;58;4.0;1.9;1.9;0.5;0.5;3.4;3.3;1.6;1.6;8.4;1.9;2;72.0;5;5.4
0;52;3.2;2.7;0.0;0.4;1.2;1.8;2.4;2.3;2.0;7.8;4.9;0;73.0;2;10.0
1;40;5.4;3.5;1.0;0.4;1.2;3.8;3.6;2.0;1.0;7.7;2.1;1;53.0;6;4.4
1;25;6.2;1.4;2.0;0.4;2.2;4.5;3.7;0.2;2.0;7.4;1.1;2;54.0;10;1.0
1;49;4.8;3.3;1.2;0.2;0.9;4.5;4.2;1.7;0.7;7.3;0.0;1;52.0;9;1.0
1;22;6.7;1.7;1.7;0.5;2.1;4.2;3.9;1.7;1.5;7.1;2.2;0;60.0;8;1.2
0;60;1.9;1.2;1.5;0.2;0.0;2.9;3.5;2.0;1.4;7.7;8.2;0;71.0;4;5.4
0;28;7.4;2.2;2.5;0.7;2.3;4.5;3.8;0.7;0.9;6.0;0.3;0;44.0;10;1.0
0;24;6.7;1.0;2.0;0.6;2.7;4.5;3.9;0.6;1.6;7.0;0.0;1;41.0;10;1.0
0;16;6.0;2.4;1.4;0.2;1.2;4.5;4.1;0.7;1.3;7.4;0.1;2;54.0;10;1.0
1;60;6.5;4.8;1.5;0.5;0.6;4.5;3.9;1.6;1.1;6.8;1.8;1;49.0;9;2.6
0;23;5.1;3.0;0.3;0.9;0.3;3.2;3.2;1.6;1.2;8.1;4.8;1;69.0;5;3.5
1;17;6.8;1.9;3.1;0.0;1.4;4.5;3.9;0.5;1.6;7.2;0.2;0;49.0;10;1.0
1;35;10.0;2.9;4.8;0.9;2.6;4.5;4.0;0.8;0.9;6.7;0.0;1;47.0;10;1.0
0;40;3.0;1.2;1.1;0.0;1.0;2.3;3.1;2.1;1.6;8.0;4.7;2;69.0;3;7.2
1;22;6.2;1.3;1.6;0.3;2.5;4.5;4.0;1.3;1.3;7.5;0.0;2;56.0;10;1.0
1;62;3.9;1.9;2.6;0.0;0.2;2.5;2.9;1.5;1.8;8.1;4.3;2;77.0;3;7.4
1;16;7.7;2.1;2.6;0.9;1.0;4.5;3.8;0.8;1.0;7.7;0.0;1;47.0;10;1.0
0;20;4.4;0.8;1.7;0.2;1.4;4.5;4.1;1.8;1.6;8.2;2.7;2;53.0;8;2.9
0;42;3.1;1.7;0.4;0.3;1.6;3.0;3.6;1.2;1.1;7.8;4.0;2;74.0;4;7.3
1;67;6.0;1.9;3.5;0.7;1.1;3.6;3.5;1.1;1.2;6.7;1.1;1;57.0;6;4.4
0;43;7.2;3.4;2.2;0.0;2.6;3.6;3.9;1.4;1.4;7.0;2.5;1;64.0;6;4.8
1;40;4.4;0.8;1.7;0.6;2.7;0.7;1.0;2.1;2.7;8.3;5.2;0;78.0;1;7.6
1;39;2.8;0.8;0.7;1.0;1.2;2.8;3.6;1.5;1.2;7.8;5.8;1;69.0;4;6.6
0;26;5.4;2.2;1.6;0.7;0.9;4.0;3.9;1.4;0.8;7.1;1.2;2;54.0;7;2.9
0;19;5.3;3.0;0.0;0.4;0.8;4.5;4.2;1.1;1.5;7.1;1.7;2;53.0;10;1.0
2;48;6.5;2.5;2.3;0.6;2.4;3.0;3.7;1.5;1.6;6.7;5.1;0;70.0;5;5.1
1;62;5.4;2.3;2.6;0.6;0.7;3.5;3.3;2.0;1.1;7.8;6.4;1;82.0;5;6.3
0;51;3.7;1.7;1.8;1.1;0.0;2.8;3.4;1.9;2.5;7.3;3.7;2;75.0;4;5.9
0;29;4.0;2.6;0.4;1.4;0.1;2.6;3.6;2.2;1.8;7.0;3.3;2;69.0;4;5.2
0;58;5.8;2.7;2.0;0.4;2.1;4.5;4.2;0.7;1.6;6.8;0.0;2;52.0;10;1.0
1;50;3.8;1.8;2.4;0.7;0.0;2.9;3.1;2.3;1.5;6.2;2.9;1;71.0;4;6.6
0;29;2.8;1.1;0.7;0.2;1.0;1.9;2.9;1.6;2.8;8.0;5.5;2;67.0;3;7.1
0;57;4.8;1.2;2.5;0.9;1.5;2.8;3.6;0.8;1.4;7.3;3.4;2;72.0;4;5.2
1;62;4.6;2.8;2.1;0.9;0.0;2.5;3.0;1.9;2.5;6.8;5.8;0;78.0;3;6.7
1;37;3.1;0.6;1.2;0.5;1.6;1.4;2.5;3.1;1.6;8.3;7.0;0;84.0;2;9.7
1;20;6.9;3.5;0.9;0.9;1.1;4.5;4.0;1.2;1.7;7.2;0.7;0;49.0;10;1.0
0;60;2.6;1.6;1.3;0.6;0.0;3.2;3.4;1.2;1.6;6.5;0.0;1;66.0;5;4.5
0;64;4.2;2.3;0.4;0.6;1.6;1.8;2.4;1.9;2.3;7.8;3.3;2;72.0;2;7.6
0;58;5.1;2.6;1.8;0.1;1.8;3.5;3.9;0.6;1.3;6.9;3.5;2;73.0;5;3.8
0;73;4.5;1.4;2.1;0.7;1.6;2.2;2.9;2.0;2.1;7.8;5.2;1;66.0;3;6.2
0;57;5.8;1.6;2.8;0.3;1.9;2.6;3.4;1.4;1.0;7.5;3.8;0;70.0;4;6.0
1;59;5.6;2.1;1.8;1.1;1.7;3.3;3.2;1.7;1.2;7.4;5.5;2;76.0;5;4.8
1;35;4.2;1.2;1.9;0.1;2.1;2.6;3.3;2.1;2.1;6.9;1.4;1;71.0;4;7.0
0;37;2.9;1.0;1.2;0.8;0.5;2.9;3.4;1.6;2.2;7.0;2.5;2;71.0;4;5.5
1;57;1.0;1.1;0.5;0.4;0.0;0.7;1.2;2.2;2.3;7.8;5.2;2;79.0;1;8.3
1;69;4.2;3.1;1.0;0.8;0.2;0.5;1.2;2.7;3.2;7.0;4.3;2;81.0;1;9.8
0;30;5.9;2.4;3.1;0.6;0.6;3.4;3.4;2.0;0.9;7.9;4.2;2;73.0;5;3.5
1;61;6.0;1.3;2.2;0.1;3.4;3.9;3.6;1.7;1.3;7.2;2.2;1;57.0;7;2.3
1;67;5.4;2.8;1.9;1.3;0.6;3.4;4.2;1.5;1.3;6.8;1.0;2;57.0;6;3.3
1;74;1.2;1.3;0.0;0.1;0.9;0.9;1.4;2.2;2.5;8.4;5.3;2;85.0;1;7.9
1;29;3.8;0.2;1.8;1.0;1.2;4.5;4.0;1.7;1.7;6.6;0.8;0;51.0;9;1.0
0;39;2.9;2.6;0.0;0.0;1.0;2.0;2.9;2.2;2.0;7.6;3.6;2;79.0;3;5.0
0;50;6.0;3.5;0.1;0.4;3.2;3.9;3.7;1.6;1.7;7.5;1.3;2;57.0;7;2.8
0;25;4.3;2.5;0.2;1.5;0.0;4.5;3.9;1.1;1.1;6.9;0.8;2;56.0;9;1.0
1;65;4.3;0.3;0.6;0.4;3.6;2.2;2.7;2.1;1.9;7.3;8.2;2;78.0;3;7.3
0;29;6.3;2.0;2.4;0.7;1.5;2.9;3.4;1.0;2.2;6.9;3.0;2;72.0;4;6.1
0;18;8.2;1.8;1.7;1.6;2.4;4.5;3.9;0.0;0.7;6.4;3.2;1;51.0;10;1.0
0;35;4.0;2.3;0.5;0.5;1.4;2.7;3.5;1.4;2.0;7.5;9.2;0;80.0;4;7.1
1;27;5.1;1.2;0.9;0.8;2.2;2.3;2.7;2.4;2.5;7.8;2.2;2;75.0;3;6.2
0;36;4.2;1.7;2.0;1.0;0.5;4.5;4.0;1.3;0.7;8.5;0.0;1;60.0;8;3.2
0;33;2.3;0.7;2.3;0.0;0.0;2.3;3.0;2.1;2.2;8.1;7.4;0;82.0;3;4.0
0;48;7.4;2.2;1.6;0.3;4.0;4.5;4.0;1.7;1.4;6.9;0.0;2;53.0;8;4.0
0;28;4.6;0.8;0.2;0.7;3.3;3.7;3.6;1.4;1.6;8.0;2.0;1;60.0;6;4.3
1;18;4.8;2.4;1.0;0.0;0.3;4.5;3.8;0.0;1.3;6.9;0.0;2;44.0;10;1.2
0;62;7.5;1.3;4.1;1.4;2.1;4.5;3.7;1.0;1.5;6.8;0.0;2;38.0;10;1.0
1;67;2.9;0.2;0.2;1.1;2.6;2.2;2.6;3.1;2.4;8.1;3.7;2;78.0;3;6.5
0;66;6.5;2.7;1.9;1.0;2.1;3.2;3.9;1.0;1.3;6.9;2.3;2;69.0;5;3.9
1;60;7.8;2.4;3.8;1.4;1.2;4.5;4.4;1.2;0.9;7.1;0.0;2;41.0;10;1.0
1;41;7.6;3.2;1.2;1.0;3.4;3.8;3.9;0.8;1.1;6.7;0.7;2;54.0;7;3.5
1;43;5.6;0.2;3.5;0.5;2.1;4.5;4.2;1.3;1.1;7.2;0.0;2;58.0;10;1.0
0;61;1.7;1.4;0.7;0.0;0.5;2.7;2.8;1.2;2.1;7.7;3.2;2;82.0;3;7.9
1;42;2.3;2.1;0.0;0.2;1.0;0.9;1.2;2.7;3.1;7.9;3.2;2;82.0;1;7.4
0;49;2.7;2.5;0.9;0.2;0.3;2.8;3.4;1.7;1.6;7.7;2.4;2;67.0;4;5.5
0;22;4.6;0.7;0.7;1.0;1.3;2.6;3.3;2.0;1.4;7.8;5.5;2;72.0;4;4.5
1;30;3.9;2.4;0.0;0.6;1.3;1.9;3.1;2.5;2.6;7.7;5.0;2;80.0;3;8.4
1;56;3.6;1.5;1.0;0.0;2.2;3.2;3.7;1.3;1.7;7.4;1.1;1;65.0;5;4.8
1;50;5.1;0.3;2.6;1.1;2.1;3.3;3.8;1.2;1.3;7.1;3.4;2;77.0;5;5.6
0;44;4.2;1.3;0.8;1.4;1.8;1.3;2.7;2.3;1.9;7.0;5.2;1;82.0;2;9.2
0;32;6.5;2.5;1.1;1.5;1.8;3.1;3.4;1.3;1.9;5.8;3.3;2;78.0;5;6.2
1;16;7.0;0.4;3.0;0.0;2.4;4.5;3.7;1.4;0.8;7.0;2.2;1;43.0;9;1.0
1;63;4.1;2.6;0.7;0.8;1.2;2.5;3.0;2.2;1.7;6.9;4.9;0;78.0;3;7.0
0;27;4.3;2.3;2.2;0.0;0.0;2.9;3.4;1.4;2.4;7.0;5.1;1;81.0;4;7.0
0;18;7.8;1.8;0.0;1.8;3.5;4.5;4.2;1.5;1.5;6.9;0.7;1;46.0;9;1.0
0;40;1.1;0.5;0.4;0.6;0.5;2.3;3.0;2.4;2.1;7.6;8.6;2;90.0;3;6.3
0;39;3.6;0.6;1.3;0.4;2.1;3.2;3.5;2.4;1.5;7.8;3.6;0;76.0;5;4.9
1;44;4.5;1.6;2.8;0.3;1.1;1.9;2.0;3.0;2.6;7.4;4.7;2;82.0;2;8.2
1;25;5.1;1.0;0.5;0.8;2.8;4.5;3.9;1.8;0.9;8.2;1.7;2;64.0;8;2.9
1;21;4.0;1.7;0.5;0.9;0.4;3.2;3.8;1.4;1.8;8.6;3.9;0;73.0;5;6.0
1;45;4.4;2.8;1.8;0.0;0.7;2.6;3.2;1.0;2.3;7.3;3.8;1;64.0;4;4.9
1;58;4.9;1.8;2.0;1.4;0.9;1.0;1.4;1.9;3.1;6.9;4.9;1;84.0;1;8.5
1;24;5.3;1.7;0.4;0.9;2.0;4.5;4.2;1.1;1.1;6.5;1.7;1;52.0;10;1.0
1;53;4.4;1.7;0.9;1.4;1.6;0.6;0.9;2.6;2.8;8.3;4.2;2;70.0;1;8.5
0;27;9.4;2.9;2.7;1.6;2.0;4.5;4.2;0.9;0.7;6.5;1.1;2;50.0;9;1.0
0;45;4.4;3.2;0.2;0.5;1.5;1.8;3.3;2.0;2.3;7.2;4.4;2;76.0;3;6.3
0;21;8.1;2.4;1.9;1.1;2.3;4.5;3.7;0.6;0.4;6.7;0.0;2;54.0;10;1.0
0;70;4.3;2.1;0.9;0.3;2.3;3.4;3.9;1.4;1.5;7.3;2.0;0;66.0;5;6.0
1;63;7.3;2.2;3.0;0.3;2.9;4.5;4.0;0.9;0.7;6.9;0.0;0;53.0;9;2.0
0;56;7.5;3.3;2.1;1.5;1.7;4.5;4.0;1.1;0.8;7.5;0.0;2;40.0;10;1.0
1;56;6.0;2.4;2.5;0.2;1.7;3.2;3.2;1.3;1.4;5.9;4.2;0;65.0;5;5.3
0;70;7.5;3.4;0.9;0.7;3.2;3.9;3.8;2.0;0.9;6.9;3.7;2;62.0;7;5.8
1;50;5.4;1.6;2.4;0.1;2.6;4.5;3.9;0.7;1.0;7.7;0.0;0;49.0;10;1.0
2;34;4.7;0.8;2.4;0.2;1.9;3.6;4.0;1.6;0.5;7.1;1.2;1;60.0;6;5.6
1;18;4.8;1.4;2.1;0.3;0.0;2.3;3.3;1.6;1.7;7.7;4.4;0;72.0;4;7.2
1;68;3.1;1.5;1.2;1.5;0.0;1.4;2.2;2.2;3.5;7.6;6.3;2;87.0;2;6.8
0;21;8.8;3.4;1.7;0.9;2.0;4.5;3.7;0.0;1.4;6.5;0.0;2;41.0;10;1.0
1;68;4.7;2.7;0.0;1.1;2.1;1.1;1.3;3.1;2.8;6.5;4.8;2;82.0;1;6.9
0;15;6.6;1.4;3.4;0.0;0.7;4.5;4.0;1.6;1.0;7.4;1.5;1;62.0;9;1.0
0;58;5.5;2.7;0.8;0.6;1.8;3.6;3.9;1.2;0.6;7.5;2.6;2;62.0;6;4.0
0;70;3.0;1.9;1.1;0.4;0.5;0.9;1.1;2.9;2.8;7.2;4.3;0;81.0;1;10.0
2;59;5.4;3.5;0.1;0.9;2.0;4.4;3.8;0.7;1.3;7.7;0.4;1;52.0;8;2.6
2;56;6.6;1.7;2.2;2.0;2.0;4.5;4.2;1.3;1.5;6.9;0.9;0;60.0;9;1.0
1;61;3.7;0.6;2.1;0.0;2.0;1.2;1.5;2.6;2.2;8.1;5.4;2;87.0;1;9.7
0;73;4.7;1.8;1.2;0.8;1.7;0.7;1.5;3.1;3.1;7.6;6.2;2;96.0;1;9.7
0;27;4.5;1.7;0.0;1.9;1.1;2.1;2.0;2.7;2.8;8.2;5.0;0;78.0;2;8.1
0;69;2.1;0.8;0.7;0.3;1.2;0.6;1.1;2.1;1.8;7.9;5.6;2;88.0;1;9.6
1;36;6.7;2.5;2.0;0.7;2.6;4.1;4.0;1.8;0.5;7.2;2.1;2;59.0;8;4.1
0;68;6.8;3.3;1.8;1.0;1.8;3.7;3.8;1.8;0.7;6.2;2.9;0;70.0;6;3.7
2;35;3.4;1.0;1.4;0.0;1.9;1.9;2.9;2.4;2.5;7.6;9.1;0;77.0;3;7.3
0;36;4.7;2.9;1.0;0.8;1.5;4.0;4.0;1.5;1.1;7.3;2.0;2;54.0;7;4.1
1;42;2.7;1.5;0.0;0.1;2.1;2.5;3.4;2.6;1.7;8.5;6.6;2;67.0;4;5.2
1;23;9.5;2.0;2.6;1.8;2.4;4.5;4.1;0.8;1.7;6.9;0.0;1;48.0;10;1.1
1;40;2.2;1.9;0.0;0.5;0.8;0.9;1.2;2.7;2.5;8.1;4.2;2;83.0;1;8.5
0;23;6.0;2.0;1.3;0.2;2.0;4.0;3.7;1.3;1.2;8.0;4.7;2;63.0;7;2.8
0;29;4.8;2.4;0.4;1.1;1.2;2.3;3.1;3.0;1.6;8.1;4.0;0;78.0;3;6.9
1;24;7.2;1.1;2.6;0.9;1.7;4.5;4.0;0.3;1.4;7.0;0.0;1;49.0;10;1.0
1;38;7.7;3.2;2.1;1.1;2.2;3.0;3.4;1.2;1.5;8.1;6.9;1;75.0;5;5.6
1;72;4.0;2.5;1.1;1.7;0.0;2.7;3.4;2.3;1.9;7.3;3.4;2;74.0;4;8.0
1;71;4.4;2.8;2.3;0.2;0.3;1.4;2.3;2.3;2.7;8.1;3.5;2;77.0;2;7.6
0;56;2.6;1.3;0.0;1.6;0.7;1.6;2.2;2.4;2.5;7.3;6.7;2;79.0;2;9.8
0;22;5.7;1.0;1.4;1.7;0.7;4.4;3.9;1.5;0.8;7.7;1.1;1;55.0;8;1.0
1;38;3.9;3.1;0.3;0.1;1.2;3.3;3.5;1.8;2.0;7.1;2.9;0;69.0;5;6.2
0;30;6.8;1.0;2.6;0.2;3.1;4.2;3.9;1.8;1.6;7.4;0.0;1;56.0;8;1.0
1;63;5.9;2.1;1.9;0.6;2.6;3.7;4.1;1.8;1.3;6.9;0.0;1;54.0;6;5.0
2;40;5.6;2.9;2.2;0.5;0.8;4.3;4.0;2.3;0.9;6.7;0.1;1;52.0;8;1.0
1;41;5.5;1.9;0.9;1.6;2.3;4.5;4.2;1.1;1.7;6.8;0.0;0;45.0;10;1.7
1;51;5.9;3.1;2.3;0.1;1.4;3.7;3.7;1.7;1.4;7.5;1.4;0;63.0;6;2.3
1;18;5.5;1.8;0.3;0.7;1.7;4.5;3.8;1.0;1.4;7.5;0.0;2;45.0;10;1.1
0;64;1.0;0.9;0.4;0.1;0.4;1.6;2.5;2.9;2.7;8.1;6.0;2;86.0;2;7.6
0;38;3.0;2.3;1.3;0.7;0.1;1.7;2.6;1.7;2.0;7.7;7.2;0;77.0;3;6.5
0;33;5.9;2.2;0.5;1.9;2.1;2.9;3.2;1.7;1.2;7.0;2.9;0;63.0;4;5.8
1;50;8.8;4.4;2.3;1.7;1.4;4.5;4.1;1.8;0.4;6.5;0.0;2;59.0;9;1.0
1;74;4.0;1.1;1.0;0.8;1.9;1.8;2.4;1.3;2.1;7.0;4.2;1;75.0;2;8.9
1;53;4.9;1.8;0.3;1.0;3.0;2.2;2.9;2.1;2.4;6.8;2.7;1;75.0;3;7.3
0;24;3.8;1.3;0.2;0.9;1.2;4.5;3.9;1.8;1.3;8.1;0.0;2;52.0;8;2.4
1;39;4.9;1.9;2.3;0.4;1.2;3.5;3.5;1.3;1.7;6.9;2.8;2;68.0;5;5.6
0;32;6.2;1.8;0.0;1.7;3.2;2.8;3.6;1.2;1.4;6.8;3.6;2;69.0;4;4.1
0;33;3.7;1.2;0.4;1.4;1.4;0.9;1.5;2.6;3.3;7.1;2.8;1;83.0;1;10.0
0;50;5.7;2.4;3.0;0.7;0.6;3.8;3.5;2.1;2.2;6.6;1.7;0;56.0;6;3.7
1;24;5.7;1.8;1.1;0.5;2.1;4.3;3.7;1.4;0.5;7.5;1.9;1;68.0;8;1.7
1;47;6.4;3.2;2.3;0.5;1.2;2.5;3.4;1.8;1.9;7.0;4.7;2;76.0;3;6.8
1;69;4.1;1.4;2.0;0.8;0.6;2.2;2.9;2.2;1.7;7.4;3.0;2;79.0;3;7.4
0;64;6.0;3.7;1.3;0.6;1.5;2.3;3.2;1.1;1.9;7.2;5.5;2;73.0;3;8.8
0;19;6.3;2.2;0.0;1.3;2.2;4.5;3.8;0.6;0.8;7.3;0.0;0;49.0;10;1.3
1;61;3.4;3.1;0.0;0.9;0.2;1.4;2.2;2.1;1.6;7.6;3.8;1;76.0;2;8.7
1;63;1.3;2.1;0.0;0.0;0.2;1.2;2.3;2.9;3.1;8.4;8.8;2;88.0;2;7.2
0;49;3.7;1.3;2.0;0.0;1.3;2.8;3.5;1.8;1.8;7.2;8.3;0;86.0;4;5.7
0;58;4.6;1.8;2.2;1.2;0.3;1.8;2.4;2.7;2.4;7.1;4.5;2;68.0;2;7.5
1;48;1.0;0.8;0.5;0.0;0.1;1.0;1.0;2.4;2.9;7.8;4.7;1;83.0;1;8.3
0;47;4.0;1.9;1.4;0.4;1.4;3.5;3.5;1.5;0.2;7.5;7.0;1;67.0;5;7.8
1;69;5.0;2.2;1.5;0.3;2.5;1.2;1.1;3.0;2.5;6.6;4.7;2;87.0;1;10.0
1;35;4.8;2.0;1.6;0.0;2.2;2.8;3.4;2.0;1.7;6.6;4.0;2;71.0;4;5.5
0;31;5.7;3.2;0.7;0.8;1.3;2.2;3.1;1.7;2.6;7.3;4.7;2;84.0;3;7.1
0;36;7.5;1.9;3.3;0.5;2.7;4.0;3.8;1.3;1.1;7.7;1.5;2;68.0;7;4.7
0;62;4.6;0.3;2.2;0.2;3.1;2.8;3.1;1.9;2.4;8.2;2.7;2;63.0;4;3.8
1;51;9.3;5.0;1.6;1.9;1.9;4.5;4.0;1.2;1.7;6.3;1.3;2;43.0;9;1.0
0;29;3.7;1.4;0.9;0.0;1.0;4.3;3.8;1.8;0.6;7.3;0.4;1;51.0;8;1.4
1;49;5.7;2.9;0.6;0.1;3.0;2.6;3.6;1.8;1.6;7.3;2.9;0;69.0;4;4.9
1;42;4.1;0.6;1.9;0.3;2.9;3.2;3.6;1.4;1.6;7.7;1.9;0;70.0;5;4.7
0;21;5.4;2.2;1.0;0.0;1.7;4.5;3.9;1.1;0.8;6.9;0.0;2;32.0;10;1.0
1;46;6.4;1.3;1.6;2.0;2.6;3.3;3.5;0.9;1.2;8.0;2.7;2;71.0;5;5.0
0;25;2.6;0.2;0.0;1.9;0.6;3.9;3.9;1.5;1.2;7.4;0.0;2;70.0;6;3.1
0;24;3.1;1.7;0.9;0.2;0.0;3.3;3.4;1.0;1.4;7.8;1.8;2;67.0;5;4.4
1;23;5.6;2.0;1.4;1.4;0.4;4.1;3.7;1.6;0.7;7.1;1.5;2;49.0;7;1.5
1;28;6.9;1.8;2.6;1.0;1.6;3.8;3.7;1.5;1.0;7.0;7.6;0;72.0;6;4.1
1;27;5.5;2.2;0.5;1.6;1.3;4.5;4.1;0.8;1.3;7.7;0.0;0;44.0;10;1.0
1;71;3.5;1.8;0.0;0.5;2.4;2.8;3.4;1.8;1.7;8.1;6.3;1;74.0;4;5.1
0;39;3.9;2.1;2.0;0.9;0.0;3.9;3.8;1.5;0.8;7.8;0.4;2;63.0;6;3.8
0;16;6.1;2.2;1.4;1.4;0.0;4.5;4.1;0.9;1.7;6.8;2.3;2;58.0;9;1.0
1;49;4.5;2.0;0.0;1.3;2.2;3.2;3.4;1.2;2.6;6.8;3.5;0;64.0;5;6.7
1;21;3.1;1.8;0.0;0.7;0.0;2.2;3.1;2.1;2.5;8.9;2.8;2;75.0;3;7.8
0;35;2.2;1.2;0.8;0.0;1.1;1.1;1.4;2.4;2.7;7.9;7.7;2;98.0;1;8.2
0;32;4.8;2.5;1.4;0.1;1.4;3.2;3.9;1.1;1.3;7.0;8.2;2;78.0;5;3.5
1;17;6.0;1.7;3.0;0.0;0.7;4.5;4.5;0.8;1.1;7.7;1.0;2;40.0;10;1.0
1;56;4.3;1.7;0.3;1.1;2.0;2.4;3.1;2.2;2.1;7.0;3.8;0;82.0;3;6.5
0;68;4.1;2.5;2.1;0.7;0.0;1.9;2.5;2.8;2.4;8.5;4.3;0;81.0;2;8.3
1;53;5.1;2.2;0.0;0.8;3.2;4.3;3.7;2.1;1.2;7.1;1.7;2;60.0;7;2.6
1;55;3.6;1.4;1.9;0.6;1.1;2.3;3.1;2.0;2.3;8.0;5.9;2;84.0;3;6.5
0;63;6.7;3.1;3.2;0.0;1.2;4.4;4.2;2.1;1.8;7.1;0.7;1;62.0;7;4.2
0;25;7.7;0.9;1.7;0.8;4.0;4.5;3.7;0.7;1.4;6.2;0.8;0;50.0;10;1.1
0;53;2.0;1.1;0.8;1.0;0.0;2.2;3.2;3.0;1.9;7.3;3.1;1;79.0;3;7.0
0;38;5.2;2.6;2.9;0.1;0.4;4.5;4.0;1.6;0.7;7.0;0.9;2;57.0;8;2.1
0;74;8.1;3.6;1.9;0.6;2.8;3.9;3.9;1.4;1.3;6.6;3.3;0;60.0;6;3.8
1;60;2.2;1.5;1.7;0.2;0.0;2.1;3.1;1.9;2.0;7.8;6.9;0;81.0;3;8.3
1;33;4.5;2.4;0.4;0.5;1.9;1.7;2.1;2.1;3.0;6.2;4.9;2;88.0;2;7.5
1;18;4.4;0.9;1.9;0.0;0.8;4.5;3.6;1.5;1.4;7.5;0.1;2;40.0;10;1.0
1;40;1.3;1.2;0.7;0.4;0.0;1.5;2.4;2.9;2.1;6.8;6.4;1;90.0;2;8.5
0;52;7.1;3.0;1.8;1.6;1.9;4.5;3.7;1.7;1.0;7.3;0.5;0;56.0;9;2.1
0;56;5.6;2.3;1.6;0.3;2.0;2.6;3.7;2.1;1.4;6.9;3.9;2;68.0;4;4.7
2;46;6.6;3.0;2.7;0.2;1.4;3.4;3.6;1.9;1.9;7.2;2.0;1;60.0;6;4.6
0;53;6.7;3.0;0.9;0.2;3.5;4.5;4.1;2.2;0.7;6.5;2.2;2;53.0;8;1.0
1;59;1.9;0.2;1.3;0.5;0.6;0.8;1.3;2.5;2.2;7.4;7.1;2;89.0;1;8.5
1;60;6.4;0.9;2.4;1.7;2.3;4.1;3.9;1.2;1.0;6.2;3.2;1;66.0;6;3.7
0;50;5.4;2.2;1.2;1.4;1.7;3.5;3.6;1.7;0.7;6.7;3.7;2;60.0;6;3.8
0;54;3.8;0.5;1.5;0.5;2.4;1.6;2.7;2.7;1.9;8.2;5.7;2;78.0;2;8.1
0;51;2.4;1.1;1.1;0.2;0.9;1.6;2.3;2.6;2.6;8.4;5.9;0;88.0;2;5.9
0;47;3.3;3.3;1.3;0.0;0.0;3.6;4.2;1.5;1.2;7.0;1.6;2;70.0;6;4.0
0;50;3.7;1.5;2.2;0.1;0.7;4.1;3.9;1.3;2.1;7.3;1.1;1;63.0;6;5.9
0;17;7.9;2.6;3.5;0.0;1.3;4.5;3.8;0.9;2.0;7.2;1.0;0;46.0;10;1.0
1;23;5.9;2.0;0.0;1.0;2.1;4.5;4.1;0.6;1.2;7.3;0.0;2;43.0;10;1.0
0;22;5.0;1.4;0.1;1.4;1.4;4.5;4.1;0.5;1.4;7.1;0.0;2;44.0;10;1.0
